Serial number,Time,Status,vpv1,vpv2,vpv3,vBat,SOC,ppv1,ppv2,ppv3,pCharge,pDisCharge,vacr,vacs,vact,fac,pinv,prec,pf,vepsr,vepss,vepst,feps,peps,seps,pToGrid,pToUser,pLoad,ePv1Day,ePv2Day,ePv3Day,eInvDay,eRecDay,eChgDay,eDisChgDay,eEpsDay,eToGridDay,eToUserDay,ePv1All,ePv2All,ePv3All,eInvAll,eRecAll,eChgAll,eDisChgAll,eEpsAll,eToGridAll,eToUserAll,faultCode,warningCode,tinner,tradiator1,tradiator2,tradiator3,tBat,vBus1,vBus2,maxChgCurr,maxDischgCurr,chargeVoltRef,dischgCutVolt,batStatus0,batStatus1,batStatus2,batStatus3,batStatus4,batStatus5,batStatus6,batStatus7,batStatus8,batStatus9,batStatusInv,internalFault,BatCurrent,BMSEvent1,BMSEvent2,MaxCellVoltage,MinCellVoltage,MaxCellTemp,MinCellTemp,CycleCnt,Batt Internal Volt,Vbat_Inv,vBusP,genVolt,genFreq,genPower,eGenDay,eGenAll,SOH,epsVoltL1N,epsVoltL2N,pEpsL1N,pEpsL2N,sEpsL1N,sEpsL2N,eEpsL1NDay,eEpsL2NDay,eEpsL1NAll,eEpsL2NAll,Debug140,Debug141,Debug142,Debug143,Debug144,Debug145,Debug146,Debug147,Debug148,Debug149,Debug150,Debug151,Debug152,Sum_PPV
1233022323,2025-04-29 12:17:40,PV&Battery Grid on,200.6,221.0,399.6,50.1,,112,27,0,29,0,233.8,0,0,50.06,13,0,[0],235.0,27.6,3193.7,50.07,0,0,0,0,13,0.9,0.7,0,0.3,0.1,0.9,0.3,0,0.3,1.2,1628.6,1648.2,0,2117.9,133.2,2144.6,1641.0,46,486.0,1782.5,0x0,0x0,42,37,45,0,51,399.6,358.8,10,217,50,30,0x00,0x1801,0x1000,0x00,0x2AD8,0x1230,0xABFF,0x830E,0xF0,0xCF5,0x03,0xDC,0,0x00,0x1F5,0,0,0,0,28703,4.8,50.1,,,,,,,0%,,,,,,,,,,,,,,,,,,,,,,,,139
1233022323,2025-04-29 12:23:42,PV&Battery Grid on,201.2,221.2,400.0,50.1,,115,21,0,27,0,233.1,0,0,49.92,11,0,[0],234.3,27.6,3193.7,49.92,0,0,0,0,11,0.9,0.7,0,0.4,0.1,0.9,0.3,0,0.3,1.2,1628.6,1648.2,0,2118.0,133.2,2144.6,1641.0,46,486.0,1782.5,0x0,0x0,43,38,46,0,50,399.6,358.7,10,217,50,30,0x22,0x1801,0x1000,0x00,0x2AD8,0x1230,0xABFF,0x830E,0xF0,0xCF5,0x03,0xDC,0,0x00,0x1F5,0,0,0,0,28703,4.8,50.1,,,,,,,0%,,,,,,,,,,,,,,,,,,,,,,,,136
1233022323,2025-04-29 12:29:42,PV&Battery Grid on,204.4,221.1,399.9,50.2,,113,35,0,10,0,233.2,0,0,49.92,13,0,[0],234.4,27.6,3193.7,49.87,0,0,0,0,13,0.9,0.7,0,0.4,0.1,0.9,0.3,0,0.3,1.2,1628.6,1648.2,0,2118.0,133.2,2144.6,1641.0,46,486.0,1782.5,0x0,0x0,43,35,39,0,48,399.8,359.5,10,217,50,30,0x00,0x1801,0x1000,0x00,0x2AD8,0x1230,0xABFF,0x830E,0xF0,0xCF5,0x03,0xDC,0,0x00,0x1F7,0,0,0,0,28703,4.8,50.2,,,,,,,0%,,,,,,,,,,,,,,,,,,,,,,,,148
1233022323,2025-04-29 12:35:41,PV&Battery Grid on,203.9,221.7,400.0,50.2,,112,23,0,23,0,232.4,0,0,50.01,15,0,[0],233.6,27.6,3193.7,50.0,0,0,0,0,15,0.9,0.7,0,0.4,0.1,0.9,0.3,0,0.3,1.2,1628.6,1648.2,0,2118.0,133.2,2144.6,1641.0,46,486.0,1782.5,0x0,0x0,43,36,42,0,50,399.9,359.3,10,217,50,30,0x00,0x1801,0x1000,0x00,0x2AD8,0x1230,0xABFF,0x830E,0xF0,0xCF5,0x03,0xDC,0,0x00,0x1F6,0,0,0,0,28703,4.8,50.1,,,,,,,0%,,,,,,,,,,,,,,,,,,,,,,,,135
1233022323,2025-04-29 12:41:41,PV&Battery Grid on,202.8,221.3,399.7,50.1,,112,24,0,22,0,232.7,0,0,50.17,16,0,[0],233.9,27.6,3193.7,50.17,0,0,0,0,16,0.9,0.7,0,0.4,0.1,0.9,0.3,0,0.3,1.2,1628.6,1648.2,0,2118.0,133.2,2144.6,1641.0,46,486.0,1782.5,0x0,0x0,43,37,44,0,50,399.9,358.9,10,217,50,30,0x00,0x1801,0x1000,0x00,0x2AD8,0x1230,0xABFF,0x830E,0xF0,0xCF5,0x03,0xDC,0,0x00,0x1F6,0,0,0,0,28703,4.8,50.1,,,,,,,0%,,,,,,,,,,,,,,,,,,,,,,,,136
1233022323,2025-04-29 12:47:43,PV&Battery Grid on,204.0,221.5,399.8,50.1,,111,25,0,32,0,232.1,0,0,50.11,16,0,[0],233.5,27.6,3193.7,50.13,0,0,0,0,16,0.9,0.7,0,0.4,0.1,0.9,0.3,0,0.3,1.2,1628.6,1648.2,0,2118.0,133.2,2144.6,1641.0,46,486.0,1782.5,0x0,0x0,43,38,46,0,51,399.7,358.8,10,217,50,30,0x00,0x1801,0x1000,0x00,0x2AD8,0x1230,0xABFF,0x830E,0xF0,0xCF5,0x03,0xDC,0,0x00,0x1F5,0,0,0,0,28703,4.8,50.1,,,,,,,0%,,,,,,,,,,,,,,,,,,,,,,,,136
1233022323,2025-04-29 12:53:46,PV&Battery Grid on,198.9,221.2,399.6,50.3,,119,38,0,6,0,232.2,0,0,50.17,13,0,[0],233.1,27.6,3193.7,50.16,0,0,0,0,13,0.9,0.7,0,0.4,0.1,0.9,0.3,0,0.3,1.2,1628.6,1648.2,0,2118.0,133.2,2144.6,1641.0,46,486.0,1782.5,0x0,0x0,43,35,39,0,48,399.9,359.7,10,217,50,30,0x00,0x1801,0x1000,0x00,0x2AD8,0x1230,0xABFF,0x830E,0xF0,0xCF5,0x03,0xDC,0,0x00,0x1F7,0,0,0,0,28703,4.8,50.3,,,,,,,0%,,,,,,,,,,,,,,,,,,,,,,,,157
1233022323,2025-04-29 12:59:43,PV&Battery Grid on,198.9,221.3,399.6,50.2,,109,24,0,21,0,231.1,0,0,49.89,18,0,[0],232.6,27.6,3193.7,49.89,0,0,0,0,18,1.0,0.7,0,0.5,0.1,0.9,0.3,0,0.3,1.2,1628.7,1648.2,0,2118.1,133.2,2144.6,1641.0,46,486.0,1782.5,0x0,0x0,43,35,42,0,49,399.7,359.1,10,217,50,30,0x00,0x1801,0x1000,0x00,0x2AD8,0x1230,0xABFF,0x830E,0xF0,0xCF5,0x03,0xDC,0,0x00,0x1F6,0,0,0,0,28703,4.8,50.2,,,,,,,0%,,,,,,,,,,,,,,,,,,,,,,,,133
1233022323,2025-04-29 13:05:42,PV&Battery Grid on,197.5,220.4,399.8,50.1,,111,23,0,19,0,231.0,0,0,50.13,18,0,[0],232.2,27.6,3193.7,50.11,0,0,0,0,18,1.0,0.7,0,0.5,0.1,0.9,0.3,0,0.3,1.2,1628.7,1648.2,0,2118.1,133.2,2144.6,1641.0,46,486.0,1782.5,0x0,0x0,43,37,44,0,50,399.7,359.0,10,217,50,30,0x00,0x1801,0x1000,0x00,0x2AD8,0x1230,0xABFF,0x830E,0xF0,0xCF5,0x03,0xDC,0,0x00,0x1F6,0,0,0,0,28703,4.8,50.1,,,,,,,0%,,,,,,,,,,,,,,,,,,,,,,,,134
1233022323,2025-04-29 13:11:41,PV&Battery Grid on,197.1,219.8,399.8,50.1,,109,25,0,29,0,230.5,0,0,50.12,19,0,[0],231.6,27.6,3193.7,50.16,0,0,0,0,19,1.0,0.7,0,0.5,0.1,0.9,0.3,0,0.3,1.2,1628.7,1648.2,0,2118.1,133.2,2144.6,1641.0,46,486.0,1782.5,0x0,0x0,42,38,46,0,51,399.6,358.7,10,217,50,30,0x00,0x1801,0x1000,0x00,0x2AD8,0x1230,0xABFF,0x830E,0xF0,0xCF5,0x03,0xDC,0,0x00,0x1F5,0,0,0,0,28703,4.8,50.1,,,,,,,0%,,,,,,,,,,,,,,,,,,,,,,,,134
1233022323,2025-04-29 13:17:43,PV&Battery Grid on,195.5,218.9,399.9,50.2,,121,40,0,8,0,230.3,0,0,50.23,13,0,[0],231.5,27.6,3193.7,50.22,0,0,0,0,13,1.0,0.7,0,0.5,0.1,0.9,0.3,0,0.3,1.2,1628.7,1648.2,0,2118.1,133.2,2144.6,1641.0,46,486.0,1782.5,0x0,0x0,43,35,40,0,48,399.8,359.6,10,217,50,30,0x22,0x1801,0x1000,0x00,0x2AD8,0x1230,0xABFF,0x830E,0xF0,0xCF5,0x03,0xDC,0,0x00,0x1F7,0,0,0,0,28703,4.8,50.2,,,,,,,0%,,,,,,,,,,,,,,,,,,,,,,,,161
1233022323,2025-04-29 13:23:44,PV&Battery Grid on,195.1,217.4,399.7,50.2,,106,27,0,19,0,229.2,0,0,50.06,11,0,[0],230.4,27.6,3193.7,50.01,0,0,0,0,11,1.0,0.7,0,0.5,0.1,0.9,0.3,0,0.3,1.2,1628.7,1648.2,0,2118.1,133.2,2144.6,1641.0,46,486.0,1782.5,0x0,0x0,43,35,41,0,49,399.8,359.2,10,217,50,30,0x00,0x1801,0x1000,0x00,0x2AD8,0x1230,0xABFF,0x830E,0xF0,0xCF5,0x03,0xDC,0,0x00,0x1F6,0,0,0,0,28703,4.8,50.2,,,,,,,0%,,,,,,,,,,,,,,,,,,,,,,,,133
1233022323,2025-04-29 13:29:44,PV&Battery Grid on,198.3,220.6,399.9,50.1,,102,23,0,29,0,231.7,0,0,49.93,14,0,[0],232.9,27.6,3193.7,49.93,0,0,0,0,14,1.0,0.8,0,0.5,0.1,0.9,0.3,0,0.3,1.2,1628.7,1648.3,0,2118.1,133.2,2144.6,1641.0,46,486.0,1782.5,0x0,0x0,43,37,44,0,50,399.7,358.7,10,217,50,30,0x00,0x1801,0x1000,0x00,0x2AD8,0x1230,0xABFF,0x830E,0xF0,0xCF5,0x03,0xDC,0,0x00,0x1F5,0,0,0,0,28703,4.8,50.1,,,,,,,0%,,,,,,,,,,,,,,,,,,,,,,,,125
1233022323,2025-04-29 13:35:43,PV&Battery Grid on,198.7,220.6,399.8,50.1,,102,27,0,27,0,230.6,0,0,49.94,12,0,[0],231.9,27.6,3193.7,49.94,0,0,0,0,12,1.0,0.8,0,0.5,0.1,0.9,0.3,0,0.3,1.2,1628.7,1648.3,0,2118.1,133.2,2144.6,1641.0,46,486.0,1782.5,0x0,0x0,42,38,46,0,51,399.6,358.8,10,217,50,30,0x00,0x1801,0x1000,0x00,0x2AD8,0x1230,0xABFF,0x830E,0xF0,0xCF5,0x03,0xDC,0,0x00,0x1F5,0,0,0,0,28703,4.8,50.1,,,,,,,0%,,,,,,,,,,,,,,,,,,,,,,,,129
1233022323,2025-04-29 13:41:43,PV&Battery Grid on,200.3,221.3,400.1,50.2,,115,38,0,13,0,231.6,0,0,50.04,14,0,[0],233.2,27.6,3193.7,50.03,0,0,0,0,14,1.0,0.8,0,0.6,0.1,0.9,0.3,0,0.3,1.2,1628.7,1648.3,0,2118.2,133.2,2144.6,1641.0,46,486.0,1782.5,0x0,0x0,43,36,41,0,48,399.7,359.3,10,217,50,30,0x22,0x1801,0x1000,0x00,0x2AD8,0x1230,0xABFF,0x830E,0xF0,0xCF5,0x03,0xDC,0,0x00,0x1F7,0,0,0,0,28703,4.8,50.2,,,,,,,0%,,,,,,,,,,,,,,,,,,,,,,,,153
1233022323,2025-04-29 13:47:44,PV&Battery Grid on,196.5,219.4,399.8,50.2,,109,26,0,8,0,232.3,0,0,50.14,11,0,[0],233.4,27.6,3193.7,50.14,0,0,0,0,11,1.0,0.8,0,0.6,0.1,0.9,0.3,0,0.3,1.2,1628.7,1648.3,0,2118.2,133.2,2144.6,1641.0,46,486.0,1782.5,0x0,0x0,43,35,41,0,49,399.7,359.7,10,217,50,30,0x00,0x1801,0x1000,0x00,0x2AD8,0x1230,0xABFF,0x830E,0xF0,0xCF5,0x03,0xDC,0,0x00,0x1F7,0,0,0,0,28703,4.8,50.2,,,,,,,0%,,,,,,,,,,,,,,,,,,,,,,,,135
1233022323,2025-04-29 13:53:43,PV&Battery Grid on,196.0,218.3,399.5,50.1,,106,21,0,22,0,231.0,0,0,50.09,13,0,[0],232.2,27.6,3193.7,50.05,0,0,0,0,13,1.0,0.8,0,0.6,0.1,0.9,0.3,0,0.3,1.2,1628.7,1648.3,0,2118.2,133.2,2144.6,1641.0,46,486.0,1782.5,0x0,0x0,43,36,43,0,50,399.7,358.8,10,217,50,30,0x00,0x1801,0x1000,0x00,0x2AD8,0x1230,0xABFF,0x830E,0xF0,0xCF5,0x03,0xDC,0,0x00,0x1F5,0,0,0,0,28703,4.8,50.1,,,,,,,0%,,,,,,,,,,,,,,,,,,,,,,,,127
1233022323,2025-04-29 13:59:44,PV&Battery Grid on,195.8,218.7,399.9,50.1,,106,24,0,28,0,230.3,0,0,49.87,15,0,[0],231.4,27.6,3193.7,49.87,0,0,0,0,15,1.1,0.8,0,0.6,0.1,0.9,0.3,0,0.4,1.2,1628.8,1648.3,0,2118.2,133.2,2144.6,1641.0,46,486.1,1782.5,0x0,0x0,42,38,46,0,51,399.7,358.7,10,217,50,30,0x00,0x1801,0x1000,0x00,0x2AD8,0x1230,0xABFF,0x830E,0xF0,0xCF5,0x03,0xDC,0,0x00,0x1F5,0,0,0,0,28703,4.8,50.1,,,,,,,0%,,,,,,,,,,,,,,,,,,,,,,,,130
1233022323,2025-04-29 14:05:45,PV&Battery Grid on,197.0,219.1,399.8,50.1,,112,40,0,17,0,231.0,0,0,49.95,11,0,[0],232.4,27.6,3193.7,49.99,0,0,0,0,11,1.1,0.8,0,0.6,0.1,0.9,0.3,0,0.4,1.2,1628.8,1648.3,0,2118.2,133.2,2144.6,1641.0,46,486.1,1782.5,0x0,0x0,44,37,43,0,49,399.8,358.8,10,217,50,30,0x22,0x1801,0x1000,0x00,0x2AD8,0x1230,0xABFF,0x830E,0xF0,0xCF5,0x03,0xDC,0,0x00,0x1F6,0,0,0,0,28703,4.8,50.1,,,,,,,0%,,,,,,,,,,,,,,,,,,,,,,,,152
1233022323,2025-04-29 14:11:44,PV&Battery Grid on,199.1,220.2,399.9,50.2,,102,31,0,10,0,229.4,0,0,49.94,11,0,[0],230.5,27.6,3193.7,49.93,0,0,0,0,11,1.1,0.8,0,0.6,0.1,0.9,0.3,0,0.4,1.2,1628.8,1648.3,0,2118.2,133.2,2144.6,1641.0,46,486.1,1782.5,0x0,0x0,43,35,40,0,49,399.7,359.4,10,217,50,30,0x00,0x1801,0x1000,0x00,0x2AD8,0x1230,0xABFF,0x830E,0xF0,0xCF5,0x03,0xDC,0,0x00,0x1F7,0,0,0,0,28703,4.8,50.2,,,,,,,0%,,,,,,,,,,,,,,,,,,,,,,,,133
1233022323,2025-04-29 14:17:44,PV&Battery Grid on,199.1,220.9,399.9,50.2,,103,23,0,20,0,232.3,0,0,50.13,9,0,[0],233.5,27.6,3193.7,50.19,0,0,0,0,9,1.1,0.8,0,0.6,0.1,0.9,0.3,0,0.4,1.2,1628.8,1648.3,0,2118.2,133.2,2144.6,1641.0,46,486.1,1782.5,0x0,0x0,43,36,43,0,50,399.6,359.1,10,217,50,30,0x00,0x1801,0x1000,0x00,0x2AD8,0x1230,0xABFF,0x830E,0xF0,0xCF5,0x03,0xDC,0,0x00,0x1F6,0,0,0,0,28703,4.8,50.2,,,,,,,0%,,,,,,,,,,,,,,,,,,,,,,,,126
